#name_w_spin,actual_SSE,predicted_SSE
co_3_acetonitrile_acetonitrile_acetonitrile_acetonitrile_acetonitrile_carbonyl,22.745417720909,22.075293153978635
fe_2_acetonitrile_acetonitrile_ammonia_ammonia_ammonia_ammonia,-19.556688005304096,-16.05096069210782
mn_3_carbonyl_carbonyl_carbonyl_carbonyl_misc_misc,27.649351895138587,31.75964091037406
mn_3_ammonia_ammonia_ammonia_ammonia_hydrogensulfide_hydrogensulfide,-20.267807437812035,-21.606121530057123
mn_2_ammonia_ammonia_ammonia_ammonia_water_water,-32.37902026721091,-36.903445860166386
fe_2_phosphine_phosphine_phosphine_phosphine_misc_misc,41.4124847994688,39.8030174756623
mn_3_acetonitrile_acetonitrile_acetonitrile_acetonitrile_acetonitrile_phosphine,-16.345223602555755,-19.146363682796277
cr_2_misc_misc_misc_misc_carbonyl_carbonyl,46.24207786373735,42.72212142448433
mn_2_misc_misc_misc_misc_phosphine_phosphine,39.32923945091927,37.07298280345276
fe_3_misc_misc_misc_misc_misc_hydrogensulfide,36.22755792236878,36.45244545376397
co_3_acetonitrile_acetonitrile_water_water_water_water,9.787693901721184,11.904776485948645
mn_2_phosphine_phosphine_phosphine_phosphine_chloride_chloride,-33.58046346339808,-29.660077935712323
fe_2_carbonyl_carbonyl_carbonyl_carbonyl_ammonia_ammonia,32.385860126072366,33.93544645080206
cr_2_hydrogensulfide_hydrogensulfide_hydrogensulfide_hydrogensulfide_carbonyl_carbonyl,13.986218984407014,9.593338169065305
cr_2_hydrogensulfide_hydrogensulfide_hydrogensulfide_hydrogensulfide_chloride_chloride,-39.803392281982845,-32.497702582916475
cr_2_hydrogensulfide_hydrogensulfide_hydrogensulfide_hydrogensulfide_acetonitrile_acetonitrile,-21.52427071064317,-24.718120623030373
fe_3_carbonyl_carbonyl_carbonyl_carbonyl_ammonia_ammonia,25.807911249905043,24.169461761664934
mn_3_chloride_chloride_chloride_chloride_ammonia_ammonia,-21.45807468109364,-26.935258268146526
fe_2_carbonyl_carbonyl_carbonyl_carbonyl_misc_misc,48.707188147848505,49.778795031502256
cr_2_carbonyl_carbonyl_carbonyl_carbonyl_chloride_chloride,63.86014902530915,60.508124471553245
fe_3_misc_misc_misc_misc_misc_carbonyl,35.317549195459925,34.930108309687796
mn_3_water_water_water_water_cyanide_cyanide,-26.86491419428164,-19.21893280085436
fe_3_water_water_water_water_water_chloride,-18.275714191833544,-12.995971627502456
cr_2_misc_misc_misc_misc_hydrogensulfide_hydrogensulfide,15.293108960890608,23.710537558892455
cr_2_phosphine_phosphine_phosphine_phosphine_water_water,-22.772250048678103,-19.00116451354368
fe_2_carbonyl_carbonyl_carbonyl_carbonyl_phosphine_phosphine,48.03075746812147,47.15359241467485
co_3_acetonitrile_acetonitrile_acetonitrile_acetonitrile_water_water,17.068999911602614,11.177970993219105
mn_3_phosphine_phosphine_phosphine_phosphine_hydrogensulfide_hydrogensulfide,-22.638094685722304,-14.956150618541415
mn_2_carbonyl_carbonyl_carbonyl_carbonyl_carbonyl_chloride,52.43774137280891,55.9613672864989
mn_2_misc_misc_misc_misc_misc_carbonyl,45.39451265688284,43.29448166904825
mn_3_water_water_water_water_water_cyanide,-30.261437571331204,-20.582054494340156
cr_2_phosphine_phosphine_phosphine_phosphine_phosphine_hydrogensulfide,7.322225936982986,8.573472492673872
cr_2_misc_misc_misc_misc_misc_water,27.05828140086772,29.70197372772813
fe_2_ammonia_ammonia_ammonia_ammonia_cyanide_cyanide,9.448857327106907,3.321181226410374
mn_2_ammonia_ammonia_ammonia_ammonia_ammonia_chloride,-46.2462947310009,-43.13800811922357
fe_2_water_water_water_water_carbonyl_carbonyl,-31.30158559714893,-25.3037457331682
