#name_w_spin,actual_SSE,predicted_SSE
co_3_acetonitrile_acetonitrile_acetonitrile_acetonitrile_acetonitrile_carbonyl,32.96418589219194,32.7100291599545
fe_2_acetonitrile_acetonitrile_ammonia_ammonia_ammonia_ammonia,-1.9119100182054376,1.8708599207930092
mn_3_carbonyl_carbonyl_carbonyl_carbonyl_misc_misc,-32.054352868222466,-32.00133636713326
mn_3_ammonia_ammonia_ammonia_ammonia_hydrogensulfide_hydrogensulfide,-41.33351894120539,-38.26817778354052
mn_2_ammonia_ammonia_ammonia_ammonia_water_water,-20.382648042912443,-9.98717266285712
fe_2_phosphine_phosphine_phosphine_phosphine_misc_misc,40.28769194973435,46.77977906516571
mn_3_acetonitrile_acetonitrile_acetonitrile_acetonitrile_acetonitrile_phosphine,-46.59484516041633,-38.68359905003126
cr_2_misc_misc_misc_misc_carbonyl_carbonyl,-23.57159111194392,-22.208409503382427
mn_2_misc_misc_misc_misc_phosphine_phosphine,31.53552132510048,37.89811289573481
fe_3_misc_misc_misc_misc_misc_hydrogensulfide,37.38778626173445,44.95944799702556
co_3_acetonitrile_acetonitrile_water_water_water_water,21.18179457813796,20.311720624818918
mn_2_phosphine_phosphine_phosphine_phosphine_chloride_chloride,-25.70021798388135,-11.64902218073621
fe_2_carbonyl_carbonyl_carbonyl_carbonyl_ammonia_ammonia,43.04755623101757,35.19149365283374
cr_2_hydrogensulfide_hydrogensulfide_hydrogensulfide_hydrogensulfide_carbonyl_carbonyl,-28.776290828777974,-34.83332672233155
cr_2_hydrogensulfide_hydrogensulfide_hydrogensulfide_hydrogensulfide_chloride_chloride,-20.10147336192632,-37.906604087031155
cr_2_hydrogensulfide_hydrogensulfide_hydrogensulfide_hydrogensulfide_acetonitrile_acetonitrile,-34.14775132849357,-33.23520610243577
fe_3_carbonyl_carbonyl_carbonyl_carbonyl_ammonia_ammonia,32.116777563033224,32.880268716355204
mn_3_chloride_chloride_chloride_chloride_ammonia_ammonia,-35.671100879476406,-31.157916169187956
fe_2_carbonyl_carbonyl_carbonyl_carbonyl_misc_misc,65.516016138204,63.653480358616434
cr_2_carbonyl_carbonyl_carbonyl_carbonyl_chloride_chloride,-27.978895046628526,-28.31425290896732
fe_3_misc_misc_misc_misc_misc_carbonyl,55.7838819720122,52.53560054493664
mn_3_water_water_water_water_cyanide_cyanide,-34.32525508225122,-43.25426287910523
fe_3_water_water_water_water_water_chloride,-15.38114861396082,-5.261257289408604
cr_2_misc_misc_misc_misc_hydrogensulfide_hydrogensulfide,-32.50425871277034,-32.919050130585674
