#name_w_spin,actual_SSE,predicted_SSE
co_3_acetonitrile_acetonitrile_acetonitrile_acetonitrile_acetonitrile_carbonyl,6.937305028,10.649673076491695
fe_2_acetonitrile_acetonitrile_ammonia_ammonia_ammonia_ammonia,-10.83310046,-11.848298348108472
mn_3_carbonyl_carbonyl_carbonyl_carbonyl_misc_misc,7.65752963,10.206089885232245
mn_3_ammonia_ammonia_ammonia_ammonia_hydrogensulfide_hydrogensulfide,-8.653632729,-7.474268213649566
mn_2_ammonia_ammonia_ammonia_ammonia_water_water,-24.37988047,-27.739538814745288
fe_2_phosphine_phosphine_phosphine_phosphine_misc_misc,13.68074084,10.961651967539105
mn_3_acetonitrile_acetonitrile_acetonitrile_acetonitrile_acetonitrile_phosphine,-5.457216016,-7.012801199332387
cr_2_misc_misc_misc_misc_carbonyl_carbonyl,17.96032767,20.749467353010335
mn_2_misc_misc_misc_misc_phosphine_phosphine,-6.57095214,-3.265279058276306
fe_3_misc_misc_misc_misc_misc_hydrogensulfide,8.613716818,11.6245082112493
co_3_acetonitrile_acetonitrile_water_water_water_water,-1.493047093,2.551393213290339
mn_2_phosphine_phosphine_phosphine_phosphine_chloride_chloride,-13.39597053,-11.229186213953682
fe_2_carbonyl_carbonyl_carbonyl_carbonyl_ammonia_ammonia,2.933521399,3.0314082866742353
cr_2_hydrogensulfide_hydrogensulfide_hydrogensulfide_hydrogensulfide_carbonyl_carbonyl,8.151298424,6.048850670135337
cr_2_hydrogensulfide_hydrogensulfide_hydrogensulfide_hydrogensulfide_chloride_chloride,-28.84439449,-16.697192784726354
cr_2_hydrogensulfide_hydrogensulfide_hydrogensulfide_hydrogensulfide_acetonitrile_acetonitrile,-10.18565447,-6.645582264700749
fe_3_carbonyl_carbonyl_carbonyl_carbonyl_ammonia_ammonia,1.712236336,0.8614159721727894
mn_3_chloride_chloride_chloride_chloride_ammonia_ammonia,-11.00879071,-13.804897562573359
fe_2_carbonyl_carbonyl_carbonyl_carbonyl_misc_misc,17.46520345,13.395369965592693
cr_2_carbonyl_carbonyl_carbonyl_carbonyl_chloride_chloride,36.2776897,33.30148523946485
fe_3_misc_misc_misc_misc_misc_carbonyl,14.05589142,13.78882952366089
mn_3_water_water_water_water_cyanide_cyanide,-17.298838,-10.705702237005141
fe_3_water_water_water_water_water_chloride,-19.8823657,-14.576871740035926
cr_2_misc_misc_misc_misc_hydrogensulfide_hydrogensulfide,5.567381672,12.467205126874703
cr_2_phosphine_phosphine_phosphine_phosphine_water_water,-5.872307606,-4.383866525032488
fe_2_carbonyl_carbonyl_carbonyl_carbonyl_phosphine_phosphine,14.96078594,13.10814346354411
co_3_acetonitrile_acetonitrile_acetonitrile_acetonitrile_water_water,11.35163707,9.614199359719407
mn_3_phosphine_phosphine_phosphine_phosphine_hydrogensulfide_hydrogensulfide,-7.009600455,-1.854599607367632
mn_2_carbonyl_carbonyl_carbonyl_carbonyl_carbonyl_chloride,-1.187537575,-0.051183547594931156
mn_2_misc_misc_misc_misc_misc_carbonyl,-3.226424241,-0.7256566296270464
mn_3_water_water_water_water_water_cyanide,-17.34652248,-11.807051487448007
cr_2_phosphine_phosphine_phosphine_phosphine_phosphine_hydrogensulfide,2.320011146,2.4976971608506204
cr_2_misc_misc_misc_misc_misc_water,11.79319704,10.125933822353968
fe_2_ammonia_ammonia_ammonia_ammonia_cyanide_cyanide,2.220676314,-0.9196182491515401
mn_2_ammonia_ammonia_ammonia_ammonia_ammonia_chloride,-39.38016189,-32.40354382214514
fe_2_water_water_water_water_carbonyl_carbonyl,-12.14271383,-10.207439772893338
fe_2_acetonitrile_acetonitrile_acetonitrile_acetonitrile_carbonyl_carbonyl,0.863403559,-0.5264077957940003
mn_3_ammonia_ammonia_ammonia_ammonia_ammonia_chloride,-5.325526768,-6.041039033922061
cr_2_ammonia_ammonia_ammonia_ammonia_ammonia_cyanide,-11.78530296,-11.685693124872046
fe_2_misc_misc_misc_misc_chloride_chloride,4.444414876,5.926202465196525
fe_3_misc_misc_misc_misc_misc_acetonitrile,12.36586894,12.140719265679365
fe_2_ammonia_ammonia_ammonia_ammonia_misc_misc,1.904266946,0.4573056901884911
mn_2_carbonyl_carbonyl_water_water_water_water,-29.03188193,-25.67293815190061
mn_2_misc_misc_misc_misc_misc_ammonia,-6.931513111,-6.1379258854817635
fe_3_ammonia_ammonia_ammonia_ammonia_ammonia_fluoride,-6.191779222,-4.7462263723047045
mn_2_carbonyl_carbonyl_carbonyl_carbonyl_water_water,-27.22999324,-19.869538366596743
mn_3_acetonitrile_acetonitrile_acetonitrile_acetonitrile_phosphine_phosphine,-4.172414392,-2.8134558033058283
mn_3_fluoride_fluoride_ammonia_ammonia_ammonia_ammonia,-7.340329601,-12.874251602688105
