#name_w_spin,actual_SSE,predicted_SSE
co_3_acetonitrile_acetonitrile_acetonitrile_acetonitrile_acetonitrile_carbonyl,26.6062734,20.06771936784935
fe_2_acetonitrile_acetonitrile_ammonia_ammonia_ammonia_ammonia,9.363333989,4.8981734142616915
mn_3_carbonyl_carbonyl_carbonyl_carbonyl_misc_misc,-29.99553648,-35.373476253822446
mn_3_ammonia_ammonia_ammonia_ammonia_hydrogensulfide_hydrogensulfide,-41.46644438,-34.12582486789688
mn_2_ammonia_ammonia_ammonia_ammonia_water_water,-11.32488005,-8.819640190766222
fe_2_phosphine_phosphine_phosphine_phosphine_misc_misc,29.80341802,28.886903572125448
mn_3_acetonitrile_acetonitrile_acetonitrile_acetonitrile_acetonitrile_phosphine,-33.93061404,-34.84974946237344
cr_2_misc_misc_misc_misc_carbonyl_carbonyl,-20.97986186,-22.762698674952844
mn_2_misc_misc_misc_misc_phosphine_phosphine,23.43869077,16.722388553709607
fe_3_misc_misc_misc_misc_misc_hydrogensulfide,26.22418883,22.81442826257262
co_3_acetonitrile_acetonitrile_water_water_water_water,12.66695451,11.384210812622769
mn_2_phosphine_phosphine_phosphine_phosphine_chloride_chloride,1.481080478,11.292324065569119
fe_2_carbonyl_carbonyl_carbonyl_carbonyl_ammonia_ammonia,24.79474615,12.601345267710713
cr_2_hydrogensulfide_hydrogensulfide_hydrogensulfide_hydrogensulfide_carbonyl_carbonyl,-18.57934746,-25.90539411552163
cr_2_hydrogensulfide_hydrogensulfide_hydrogensulfide_hydrogensulfide_chloride_chloride,-20.08358933,-30.19350048043998
cr_2_hydrogensulfide_hydrogensulfide_hydrogensulfide_hydrogensulfide_acetonitrile_acetonitrile,-28.00513751,-30.28229770922917
fe_3_carbonyl_carbonyl_carbonyl_carbonyl_ammonia_ammonia,17.16587491,19.256445502502174
mn_3_chloride_chloride_chloride_chloride_ammonia_ammonia,-37.02624638,-37.04179079234382
fe_2_carbonyl_carbonyl_carbonyl_carbonyl_misc_misc,36.48210735,36.32142111376379
cr_2_carbonyl_carbonyl_carbonyl_carbonyl_chloride_chloride,-25.25210054,-22.846680611804913
fe_3_misc_misc_misc_misc_misc_carbonyl,26.43254725,27.703146968175133
mn_3_water_water_water_water_cyanide_cyanide,-31.77492894,-38.36419769102213
fe_3_water_water_water_water_water_chloride,-5.449849049,0.6487388048190041
cr_2_misc_misc_misc_misc_hydrogensulfide_hydrogensulfide,-25.78456788,-26.26850700335126
cr_2_phosphine_phosphine_phosphine_phosphine_water_water,-25.09142033,-32.85816198189423
fe_2_carbonyl_carbonyl_carbonyl_carbonyl_phosphine_phosphine,37.40997502,37.5432473986657
co_3_acetonitrile_acetonitrile_acetonitrile_acetonitrile_water_water,11.67702611,15.668104228752782
mn_3_phosphine_phosphine_phosphine_phosphine_hydrogensulfide_hydrogensulfide,-29.95132213,-35.33816776864842
mn_2_carbonyl_carbonyl_carbonyl_carbonyl_carbonyl_chloride,20.17445905,24.31676844548565
mn_2_misc_misc_misc_misc_misc_carbonyl,27.76106123,23.982232885053236
mn_3_water_water_water_water_water_cyanide,-32.06417967,-37.53187842198895
cr_2_phosphine_phosphine_phosphine_phosphine_phosphine_hydrogensulfide,-27.34271913,-29.215043229785806
cr_2_misc_misc_misc_misc_misc_water,-24.21033354,-24.946819352990133
fe_2_ammonia_ammonia_ammonia_ammonia_cyanide_cyanide,-12.63247911,-0.9080583343202306
mn_2_ammonia_ammonia_ammonia_ammonia_ammonia_chloride,7.468122012,-5.696868126357003
fe_2_water_water_water_water_carbonyl_carbonyl,-2.330258385,6.8661647144654125
fe_2_acetonitrile_acetonitrile_acetonitrile_acetonitrile_carbonyl_carbonyl,15.1935043,18.724857332032116
