#name_w_spin,actual_SSE,predicted_SSE
complex1_1fe_3,30.46313811047937,24.147141916677356
complex1_2mn_3,-25.40678175761321,-58.46334254927933
complex2_1fe_3,34.65939788219434,34.35497768223286
complex2_2mn_3,-28.731223060638968,-59.09285092912614
complex3_1fe_3,32.31176374541949,4.8782746605575085
complex3_2mn_3,-24.31899944778936,-52.56334590166807
complex4_1fe_3,54.05718780537573,73.7451605014503
complex4_2fe_3,-20.909536814262847,-17.90887293033302
complex5_1fe_2,26.324734761003565,0.584525341168046
complex5_2fe_3,-5.163980593091797,-11.961855445057154
complex6_1fe_3,35.943521796080944,8.874248405918479
complex6_2mn_2,-9.748487077065828,-22.10751262679696
complex7_1mn_3,-28.42415104216875,-56.02073940448463
complex8_1fe_3,-6.876160453257307,-6.526102486997843
