#name_w_spin,actual_SSE,predicted_SSE
complex4_1fe_3,54.05718780537573,18.005502345034188
complex4_2fe_3,-20.909536814262847,-4.291392258060569
complex5_1fe_2,26.324734761003565,52.11762502297552
complex5_2fe_3,-5.163980593091797,-10.773219151877583
complex6_1fe_3,35.943521796080944,37.732833785019466
complex6_2mn_2,-9.748487077065828,0.6230683499256884
complex7_1mn_3,-28.42415104216875,-45.9255063072718
complex1_1fe_3,30.46313811047937,32.67918961122223
complex1_2mn_3,-25.40678175761321,-50.90809522625477
complex8_1fe_3,-6.876160453257307,1.0207008537254296
complex2_1fe_3,34.65939788219434,33.93110657133775
complex2_2mn_3,-28.731223060638968,-54.48809576851136
complex3_1fe_3,32.31176374541949,46.08547964200625
complex3_2mn_3,-24.31899944778936,-43.59222529173212
