#name_w_spin,actual_SSE,predicted_SSE
co_3_acetonitrile_acetonitrile_acetonitrile_acetonitrile_acetonitrile_acetonitrile,16.168290882994405,21.640729605232195
co_3_acetonitrile_acetonitrile_acetonitrile_acetonitrile_acetonitrile_ammonia,17.301097035151084,22.108188041114204
co_3_acetonitrile_acetonitrile_acetonitrile_acetonitrile_acetonitrile_carbonyl,22.745417720909,27.467976875848876
co_3_acetonitrile_acetonitrile_acetonitrile_acetonitrile_acetonitrile_fluoride,3.485805499763974,17.60798091150366
co_3_acetonitrile_acetonitrile_acetonitrile_acetonitrile_acetonitrile_water,14.543008607506522,18.47973614902463
co_3_acetonitrile_acetonitrile_acetonitrile_acetonitrile_ammonia_ammonia,26.36106131482825,19.706072636464626
co_3_acetonitrile_acetonitrile_acetonitrile_acetonitrile_cyanide_cyanide,47.79507726241285,27.06193834667647
co_3_acetonitrile_acetonitrile_acetonitrile_acetonitrile_fluoride_fluoride,4.548129728738799,3.4414642651526037
co_3_acetonitrile_acetonitrile_acetonitrile_acetonitrile_water_water,17.068999911602614,10.062606184835829
co_3_acetonitrile_acetonitrile_ammonia_ammonia_ammonia_ammonia,15.910967857267073,16.974701698472586
co_3_acetonitrile_acetonitrile_water_water_water_water,9.787693901721184,11.147518030121233
co_3_ammonia_ammonia_ammonia_ammonia_acetonitrile_acetonitrile,17.68934374741015,17.190537216412935
co_3_ammonia_ammonia_ammonia_ammonia_ammonia_water,23.27818626127201,19.10002803621923
co_3_ammonia_ammonia_ammonia_ammonia_water_water,31.334341619023427,18.374045789075524
co_3_misc_misc_misc_misc_water_water,51.924852349606624,45.23146111450251
co_3_misc_misc_water_water_water_water,26.995178995147388,24.478393222865236
co_3_water_water_water_water_acetonitrile_acetonitrile,9.389312903126818,10.494241830624901
co_3_water_water_water_water_ammonia_ammonia,15.190297722544724,16.018316413211636
co_3_water_water_water_water_carbonyl_carbonyl,10.22931661440411,7.1482871610109555
co_3_water_water_water_water_fluoride_fluoride,-5.88896172143834,-3.1569808703428635
co_3_water_water_water_water_water_ammonia,9.458313902675313,14.293584269015199
co_3_water_water_water_water_water_carbonyl,8.574422141996108,7.877730167692135
co_3_water_water_water_water_water_fluoride,2.624566850077515,7.877133150054249
cr_2_acetonitrile_acetonitrile_acetonitrile_acetonitrile_acetonitrile_acetonitrile,11.973210830016535,-14.551805328466571
cr_2_acetonitrile_acetonitrile_acetonitrile_acetonitrile_acetonitrile_ammonia,11.87755948081464,-8.584820493644884
cr_2_acetonitrile_acetonitrile_acetonitrile_acetonitrile_acetonitrile_misc,15.66546084472501,-1.7229606144740046
cr_2_acetonitrile_acetonitrile_acetonitrile_acetonitrile_acetonitrile_water,-21.164581978809363,-25.480304998275074
cr_2_acetonitrile_acetonitrile_acetonitrile_acetonitrile_ammonia_ammonia,11.972815498759624,-7.154414247335467
cr_2_acetonitrile_acetonitrile_acetonitrile_acetonitrile_carbonyl_carbonyl,28.154290366825737,15.163202513462352
cr_2_acetonitrile_acetonitrile_acetonitrile_acetonitrile_hydrogensulfide_hydrogensulfide,-26.938740745777164,-26.95215571648771
cr_2_acetonitrile_acetonitrile_acetonitrile_acetonitrile_misc_misc,18.86297570045041,0.2811326082253345
cr_2_acetonitrile_acetonitrile_acetonitrile_acetonitrile_phosphine_phosphine,-24.388044373144037,-27.639967715445096
cr_2_acetonitrile_acetonitrile_ammonia_ammonia_ammonia_ammonia,-24.6108731738454,-22.65046746789386
cr_2_ammonia_ammonia_ammonia_ammonia_acetonitrile_acetonitrile,-21.31056590530307,-23.609904644089113
cr_2_ammonia_ammonia_ammonia_ammonia_ammonia_acetonitrile,-28.068428173542053,-23.772190424435166
cr_2_ammonia_ammonia_ammonia_ammonia_ammonia_ammonia,-21.19219241888233,-21.617860037132402
cr_2_ammonia_ammonia_ammonia_ammonia_ammonia_chloride,-24.2448528660113,-23.513255272691367
cr_2_ammonia_ammonia_ammonia_ammonia_ammonia_cyanide,-24.262711800653243,-18.099914488340517
cr_2_ammonia_ammonia_ammonia_ammonia_ammonia_misc,-18.50398977966074,-17.884009647045957
cr_2_ammonia_ammonia_ammonia_ammonia_chloride_chloride,-30.701083627586893,-28.632136409477084
cr_2_ammonia_ammonia_ammonia_ammonia_cyanide_cyanide,-23.33794403839331,-19.254993921868675
cr_2_ammonia_ammonia_ammonia_ammonia_misc_misc,13.968893433188816,15.108362731700026
cr_2_ammonia_ammonia_ammonia_ammonia_water_water,-25.32137764649354,-23.583857478618512
cr_2_carbonyl_carbonyl_carbonyl_carbonyl_acetonitrile_acetonitrile,47.35557553350032,39.16730380908052
cr_2_carbonyl_carbonyl_carbonyl_carbonyl_ammonia_ammonia,45.48581536197335,35.98327737589818
cr_2_carbonyl_carbonyl_carbonyl_carbonyl_carbonyl_acetonitrile,30.955645609264128,32.43339041562513
cr_2_carbonyl_carbonyl_carbonyl_carbonyl_carbonyl_ammonia,38.85216869825248,34.20381811171069
cr_2_carbonyl_carbonyl_carbonyl_carbonyl_carbonyl_carbonyl,35.441833826061455,37.60299613911582
cr_2_carbonyl_carbonyl_carbonyl_carbonyl_carbonyl_chloride,56.13656769239781,49.75211575163087
cr_2_carbonyl_carbonyl_carbonyl_carbonyl_carbonyl_cyanide,54.7735657715748,56.81748392532677
cr_2_carbonyl_carbonyl_carbonyl_carbonyl_carbonyl_fluoride,50.18870160725909,43.96994056658093
cr_2_carbonyl_carbonyl_carbonyl_carbonyl_carbonyl_hydrogensulfide,32.5178756798715,34.79269132376612
cr_2_carbonyl_carbonyl_carbonyl_carbonyl_carbonyl_misc,42.979590622720345,42.654327064158224
cr_2_carbonyl_carbonyl_carbonyl_carbonyl_chloride_chloride,63.86014902530915,56.23707352358963
cr_2_carbonyl_carbonyl_carbonyl_carbonyl_cyanide_cyanide,55.99879787197098,57.83155067688415
cr_2_carbonyl_carbonyl_carbonyl_carbonyl_hydrogensulfide_hydrogensulfide,29.996458923523324,33.0957163671676
cr_2_carbonyl_carbonyl_carbonyl_carbonyl_misc_misc,54.69489484288865,45.13168402524707
cr_2_carbonyl_carbonyl_carbonyl_carbonyl_water_water,29.67435804068736,26.33738177000214
cr_2_carbonyl_carbonyl_water_water_water_water,18.644872049731067,15.647784877923186
cr_2_chloride_chloride_ammonia_ammonia_ammonia_ammonia,-23.900387526726217,-29.1069867952167
cr_2_chloride_chloride_water_water_water_water,-25.901083934566827,-27.68530665519779
cr_2_hydrogensulfide_hydrogensulfide_hydrogensulfide_hydrogensulfide_acetonitrile_acetonitrile,-21.52427071064317,-24.990502282046123
cr_2_hydrogensulfide_hydrogensulfide_hydrogensulfide_hydrogensulfide_ammonia_ammonia,-27.197243490241597,-18.282251657404686
cr_2_hydrogensulfide_hydrogensulfide_hydrogensulfide_hydrogensulfide_carbonyl_carbonyl,13.986218984407014,10.76763316068741
cr_2_hydrogensulfide_hydrogensulfide_hydrogensulfide_hydrogensulfide_chloride_chloride,-39.803392281982845,-28.21900505683027
cr_2_hydrogensulfide_hydrogensulfide_hydrogensulfide_hydrogensulfide_cyanide_cyanide,-27.350657134893964,-18.275257586215957
cr_2_hydrogensulfide_hydrogensulfide_hydrogensulfide_hydrogensulfide_hydrogensulfide_ammonia,-26.061770420538146,-27.06270921201292
cr_2_hydrogensulfide_hydrogensulfide_hydrogensulfide_hydrogensulfide_hydrogensulfide_carbonyl,6.931839415709938,4.895854809782804
