#name_w_spin,actual_SSE,predicted_SSE
complex4_1fe_3,42.74262402156134,22.6583729539595
complex4_2fe_3,9.026298368080257,-0.32430819276356715
complex5_1fe_2,32.995002908554426,20.225510266804122
complex5_2fe_3,-7.546949818103576,-3.116281475351826
complex6_1fe_3,27.18183184468621,35.65947881741107
complex6_2mn_2,-29.132170575385818,-33.153264764157626
complex7_1mn_3,-14.923467920551843,-5.078475757162455
complex1_1fe_3,40.23743467398764,36.28178746037497
complex1_2mn_3,-20.820631197704436,-34.2595312631629
complex8_1fe_3,-3.892325303165489,-14.713669900565748
complex2_1fe_3,41.07984802343626,36.98141698106173
complex2_2mn_3,-19.8645318613299,-25.551191177662815
complex3_1fe_3,21.458156257101656,36.99246261350157
complex3_2mn_3,-23.486331328024715,-29.30361866785671
